review_id,employee_id,review_type,evaluation_period_start,evaluation_period_end,self_evaluation_timestamp,self_rating,self_comment,manager_evaluation_timestamp,manager_rating,manager_comment,rating_gap,evaluation_status
CR00070,TL002,분기 평가,2016-07-14,2016-09-16,2016-09-17 09:45:00,B,"팀 내 합의 도출에 기여하며 팀워크를 강화했고, 분기 목표 129% 달성하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2016-09-23 11:01:00,C,역량 격차로 인해 기대에 미치지 못했습니다. 향후 3개월간 개선 모니터링을 통해 개선 필요.,1,완료
CR00071,TL002,분기 평가,2017-09-16,2017-12-01,2017-12-06 10:21:00,A,"해당 기간 동안 매출 16% 향상하였습니다. 프로젝트 관리 역량을 새롭게 습득하며 전문성을 높였고, 신규 입사자 2명 지원하였습니다.",2017-12-15 12:45:00,A,"전반적으로 만족스러운 성과입니다. 문제 해결 능력에서 강점을 보였으나, 더 큰 그림을 보는 시각 강화 시 S등급 기대.",0,완료
CR00072,TL002,목표 달성 평가,2016-07-05,2016-10-23,2016-10-28 13:10:00,S,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 신규 고객 17% 향상하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2016-11-01 13:48:00,A,"전반적으로 만족스러운 성과입니다. 커뮤니케이션 역량에서 강점을 보였으나, 더 큰 그림을 보는 시각 강화 시 S등급 기대.",1,완료
CR00073,TL002,프로젝트 종료 평가,2017-04-24,2017-08-06,2017-08-07 18:08:00,A,주요 마일스톤 8건 완료한 것이 주요 성과입니다. 특히 이해관계자 기대를 초과 충족한 점이 의미 있었습니다.,2017-08-10 17:18:00,B,"주어진 역할 완수했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",1,완료
CR00074,TL002,프로젝트 종료 평가,2016-07-26,2016-09-08,2016-09-11 09:45:00,S,"해당 기간 동안 매출 37% 향상하였습니다. 실무 프로젝트를 통해 전문성 강화하며 전문성을 높였고, 정기 미팅 주도로 협업 효율성 증대하였습니다.",2016-09-16 17:43:00,A,일정 내 품질 기준 충족하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR00075,TL002,분기 평가,2016-11-16,2016-12-22,2016-12-24 13:09:00,B,분기 목표 100% 달성한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2016-12-30 12:52:00,C,목표 달성률 75%로 개선이 필요합니다. 우선순위 설정 오류가 주된 원인으로 파악됩니다. 집중 육성 프로그램 배정 예정.,1,완료
CR00076,TL003,수시 평가,2017-07-18,2017-10-05,2017-10-08 16:23:00,S,주요 마일스톤 5건 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2017-10-11 09:02:00,A,일정 내 품질 기준 충족하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
CR00077,TL003,수시 평가,2017-09-12,2017-11-17,2017-11-24 12:28:00,A,"클라우드 역량을 새롭게 습득하고, 주요 마일스톤 8건 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2017-11-28 13:27:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR00078,TL003,분기 평가,2019-03-25,2019-07-04,2019-07-07 18:28:00,A,"팀 내 문제 해결에 기여하며 팀워크를 강화했고, 혁신 과제 일정 대비 10일 조기 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2019-07-16 13:08:00,A,이해관계자 기대 부응하는 우수한 성과. 승진 검토 대상.,0,완료
CR00079,TL003,분기 평가,2018-06-22,2018-08-11,2018-08-12 09:13:00,A,분기 목표 109% 달성한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2018-08-20 16:20:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 개선 계획 수립하겠습니다.,1,완료
CR00080,TL003,프로젝트 종료 평가,2017-12-29,2018-03-19,2018-03-26 18:02:00,B,분기 목표 99% 달성한 것이 주요 성과입니다. 특히 이해관계자 기대를 초과 충족한 점이 의미 있었습니다.,2018-04-02 10:54:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 협업 스킬 개발 권장.,0,완료
CR00081,TL003,프로젝트 종료 평가,2019-04-11,2019-08-03,2019-08-09 14:18:00,S,이번 평가 기간의 핵심 성과는 주요 마일스톤 3건 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2019-08-19 16:31:00,A,일정 내 품질 기준 충족하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR00082,TL003,목표 달성 평가,2018-07-23,2018-10-15,2018-10-18 17:40:00,B,이번 평가 기간의 핵심 성과는 생산성 30% 향상입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2018-10-24 11:31:00,B,"맡은 업무는 수행했으나, 보다 적극적인 태도이 필요합니다. 다음 평가에서는 역량 향상 노력 기대.",0,완료
CR00083,TL003,수시 평가,2017-04-04,2017-05-08,2017-05-12 12:57:00,A,이번 평가 기간의 핵심 성과는 핵심 KPI 8건 완료입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2017-05-21 14:01:00,A,팀 목표 달성에 기여하는 우수한 성과. 역량 확장 기회 제공 예정.,0,완료
CR00084,TL003,목표 달성 평가,2018-06-19,2018-08-19,2018-08-23 14:08:00,B,업무 개선안 일정 대비 15일 조기 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2018-09-02 18:30:00,B,평균적인 성과입니다. 시야 확대 필요. 교육 기회 제공하겠습니다.,0,완료
CR00085,TL004,수시 평가,2018-09-26,2018-12-11,2018-12-15 11:57:00,S,이번 평가 기간의 핵심 성과는 중요 deliverable 5건 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2018-12-21 18:40:00,S,기대를 훨씬 상회하는 성과입니다. 신규 비즈니스 기회 창출. 회사의 미래를 책임질 인재입니다.,0,완료
CR00086,TL004,목표 달성 평가,2019-04-19,2019-08-17,2019-08-20 09:10:00,A,"해당 기간 동안 품질 지표 17% 향상하였습니다. 사내 세미나 발표으로 지식 공유하며 전문성을 높였고, 프로젝트 팀원 2명 지원하였습니다.",2019-08-28 11:06:00,B,"맡은 업무는 수행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 자기주도적 개선 기대.",1,완료
CR00087,TL004,목표 달성 평가,2019-07-26,2019-11-06,2019-11-07 17:59:00,S,"신기술 도입 방안 제안 및 실행하고, 분기 목표 121% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 갈등 조정에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2019-11-14 11:27:00,S,기대를 훨씬 상회하는 성과입니다. 복잡한 프로젝트를 단독으로 이끔. 회사의 미래를 책임질 인재입니다.,0,완료
CR00088,TL004,수시 평가,2020-06-20,2020-07-30,2020-08-03 12:04:00,A,"해당 기간 동안 매출 32% 향상하였습니다. 업무 효율화 방안 제안 및 실행하며 전문성을 높였고, 투명한 정보 공유로 협업 효율성 증대하였습니다.",2020-08-08 10:54:00,B,"맡은 업무는 수행했으나, 선제적 대응이 필요합니다. 다음 평가에서는 역량 향상 노력 기대.",1,완료
CR00089,TL004,분기 평가,2018-12-19,2019-01-25,2019-02-01 10:21:00,B,이번 평가 기간의 핵심 성과는 주요 마일스톤 8건 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2019-02-04 12:19:00,B,"맡은 업무는 수행했으나, 보다 적극적인 태도이 필요합니다. 다음 평가에서는 역량 향상 노력 기대.",0,완료
CR00090,TL004,수시 평가,2019-03-16,2019-06-04,2019-06-08 14:06:00,A,분기 목표 127% 달성한 것이 주요 성과입니다. 특히 이해관계자 기대를 초과 충족한 점이 의미 있었습니다.,2019-06-18 13:30:00,B,평균적인 성과입니다. 시야 확대 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR00091,TL004,목표 달성 평가,2020-02-08,2020-05-02,2020-05-06 10:09:00,A,프로젝트 일정 대비 13일 조기 완료한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2020-05-15 15:31:00,A,"목표 106% 달성으로 우수한 성과를 보였습니다. 적극적인 협업 태도가 돋보였으며, 다음 단계 역할 준비 필요.",0,완료
CR00092,TL004,목표 달성 평가,2018-06-29,2018-08-26,2018-08-29 09:42:00,B,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 주요 마일스톤 3건 완료하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2018-09-04 18:24:00,C,태도 개선 필요로 인해 기대에 미치지 못했습니다. 향후 3개월간 1:1 코칭을 통해 개선 필요.,1,완료
CR00093,TL004,목표 달성 평가,2018-11-30,2019-01-02,2019-01-06 14:23:00,B,"정기 미팅 주도로 협업 효율성 증대하며 팀워크를 강화했고, 주요 마일스톤 4건 완료하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2019-01-15 17:23:00,B,평균적인 성과입니다. 시야 확대 필요. 멘토링 지원 예정하겠습니다.,0,완료
CR00094,TL005,프로젝트 종료 평가,2018-05-23,2018-08-31,2018-09-05 18:50:00,A,프로젝트 일정 대비 9일 조기 완료한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2018-09-15 11:22:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR00095,TL005,프로젝트 종료 평가,2018-11-25,2019-01-29,2019-02-02 12:24:00,A,"해당 기간 동안 혁신 과제 일정 대비 14일 조기 완료하였습니다. 스터디 그룹 운영으로 지식 공유하며 전문성을 높였고, 프로젝트 팀원 3명 지원하였습니다.",2019-02-09 10:33:00,A,"목표 102% 달성으로 우수한 성과를 보였습니다. 적극적인 협업 태도가 돋보였으며, 리더십 역량 개발 시 더 큰 성장 기대.",0,완료
CR00096,TL005,목표 달성 평가,2019-01-31,2019-03-20,2019-03-21 11:29:00,B,"해당 기간 동안 매출 37% 향상하였습니다. 스터디 그룹 운영으로 지식 공유하며 전문성을 높였고, 팀 내 갈등 조정에 기여하였습니다.",2019-03-28 09:54:00,C,성과가 기대 수준 이하입니다. 즉시 개선 조치 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR00097,TL005,수시 평가,2017-02-10,2017-03-20,2017-03-25 16:18:00,S,이번 평가 기간의 핵심 성과는 분기 목표 119% 달성입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2017-03-27 17:41:00,S,"목표를 140% 초과 달성하는 탁월한 성과를 보였습니다. 회사 전체 성과에 기여했으며, 차세대 리더로 육성 필요.",0,완료
CR00098,TL005,프로젝트 종료 평가,2016-04-12,2016-06-27,2016-07-04 10:08:00,A,생산성 29% 향상한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2016-07-09 14:03:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 교육 기회 제공하겠습니다.,1,완료
CR00099,TL005,프로젝트 종료 평가,2017-09-04,2017-11-29,2017-12-05 11:51:00,A,혁신 과제 일정 대비 16일 조기 완료한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2017-12-12 15:20:00,B,평균적인 성과입니다. 시야 확대 필요. 개선 계획 수립하겠습니다.,1,완료
CR00100,TL005,수시 평가,2018-09-17,2018-10-30,2018-11-01 11:24:00,B,이번 평가 기간의 핵심 성과는 프로젝트 일정 대비 12일 조기 완료입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2018-11-09 13:32:00,C,태도 개선 필요로 인해 기대에 미치지 못했습니다. 향후 3개월간 집중 관리을 통해 개선 필요.,1,완료
CR00101,TL005,수시 평가,2016-06-14,2016-09-27,2016-10-01 10:32:00,S,"팀 내 의견 조율에 기여하며 팀워크를 강화했고, 생산성 20% 향상하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2016-10-06 13:16:00,A,안정적 결과물 산출하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR00102,TL005,프로젝트 종료 평가,2017-11-18,2017-12-30,2018-01-04 14:20:00,A,혁신 과제 일정 대비 7일 조기 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2018-01-14 12:34:00,B,"맡은 업무는 수행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 성과 제고 기대.",1,완료
CR00103,TL006,수시 평가,2016-10-27,2017-01-11,2017-01-16 12:03:00,A,"기술 블로그 작성으로 지식 공유하고, 생산성 35% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 커뮤니케이션 개선로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2017-01-23 12:36:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR00104,TL006,프로젝트 종료 평가,2018-04-28,2018-06-17,2018-06-24 17:43:00,A,분기 목표 122% 달성한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2018-07-01 15:12:00,B,평균적인 성과입니다. 시야 확대 필요. 멘토링 지원 예정하겠습니다.,1,완료
CR00105,TL006,프로젝트 종료 평가,2017-05-30,2017-08-11,2017-08-12 11:06:00,S,생산성 14% 향상한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2017-08-20 18:32:00,A,팀 목표 달성에 기여하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
CR00106,TL006,분기 평가,2016-12-08,2017-03-02,2017-03-03 18:14:00,B,품질 지표 25% 향상한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2017-03-05 18:39:00,C,성과가 기대 수준 이하입니다. 업무 재배치 검토 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR00107,TL006,프로젝트 종료 평가,2016-04-11,2016-05-18,2016-05-22 14:36:00,B,"업무 효율화 방안 제안 및 실행하고, 핵심 KPI 5건 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2016-05-30 09:35:00,C,성과가 기대 수준 이하입니다. 역량 진단 및 교육 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR00108,TL006,수시 평가,2017-08-26,2017-10-25,2017-10-30 14:48:00,B,"해당 기간 동안 신규 고객 15% 향상하였습니다. 실무 프로젝트를 통해 전문성 강화하며 전문성을 높였고, 투명한 정보 공유로 협업 효율성 증대하였습니다.",2017-11-03 16:50:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 협업 스킬 개발 권장.,0,완료
CR00109,TL006,수시 평가,2015-10-20,2015-12-19,2015-12-20 14:05:00,A,이번 평가 기간의 핵심 성과는 매출 12% 향상입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2015-12-28 17:14:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 교육 기회 제공하겠습니다.,1,완료
CR00110,TL006,목표 달성 평가,2015-06-20,2015-08-15,2015-08-19 14:00:00,S,"해당 기간 동안 생산성 13% 향상하였습니다. AI/ML 역량을 새롭게 습득하며 전문성을 높였고, 팀 내 문제 해결에 기여하였습니다.",2015-08-22 15:12:00,A,이해관계자 기대 부응하는 우수한 성과. 역량 확장 기회 제공 예정.,1,완료
